"","id","reference","species","group","guild","biome","distance","human_dens","body_mass","yi","vi"
"1613",1613,"Urquiza-Haas et al. 2011","Sciurus spp","Mammals","Frug","Tropical forest",3.5,3.36,0.6,0.157003748809665,0.0209851925190561
"1614",1614,"Urquiza-Haas et al. 2011","Sciurus spp","Mammals","Frug","Tropical forest",3.5,3.36,0.6,0.641853886172395,0.0173392428510275
"1615",1615,"Urquiza-Haas et al. 2011","Tamandua mexicana","Mammals","Inver","Tropical forest",3.5,3.36,4.21,0.693147180559945,0.568096494962395
"1616",1616,"Urquiza-Haas et al. 2011","Crypturellus spp.","Birds","Frug","Tropical forest",3.5,14.99,0.4,0.636576829071551,0.0521252751609134
"1617",1617,"Urquiza-Haas et al. 2011","Meleagris ocellata","Birds","Omn","Tropical forest",3.5,14.99,5.53,0.405465108108165,0.157539555839364
"1618",1618,"Urquiza-Haas et al. 2011","Ortalis vetula","Birds","Frug","Tropical forest",3.5,14.99,0.56,-0.216586150768051,0.0399270591393047
"1619",1619,"Urquiza-Haas et al. 2011","Ateles geoffroyi","Mammals","Frug","Tropical forest",3.5,14.99,5.28,1.68639895357023,0.0903895276142179
"1620",1620,"Urquiza-Haas et al. 2011","Dasyprocta punctata","Mammals","Omn","Tropical forest",3.5,14.99,2.67,-0.116410351844411,0.0790502350504035
"1621",1621,"Urquiza-Haas et al. 2011","Mazama americana and M. pandora","Mammals","Herb","Tropical forest",3.5,14.99,16.5,-1.96165850602345,0.424249680715198
"1622",1622,"Urquiza-Haas et al. 2011","Nasua narica","Mammals","Frug","Tropical forest",3.5,14.99,4.03,-1.21502264051252,0.053779164913854
"1623",1623,"Urquiza-Haas et al. 2011","Odocoileus virginianus","Mammals","Herb","Tropical forest",3.5,14.99,55.51,1.79175946922806,0.222182990594895
"1624",1624,"Urquiza-Haas et al. 2011","Pecari tajacu","Mammals","Herb","Tropical forest",3.5,14.99,21.27,-1.09861228866811,0.498273496996358
"1625",1625,"Urquiza-Haas et al. 2011","Sciurus spp","Mammals","Frug","Tropical forest",3.5,14.99,0.6,0.572861014685443,0.0177618914786534
"1626",1626,"Van Vliet and Nasi, 2008","Cephalophus callipygus, C. dorsalis, C. leucogaster, C. nigrifrons and C. ogilbyi","Mammals","Herb","Tropical forest",1.5,0.49,17.07,-1.16530366316678,0.000970183684725577
"1627",1627,"Van Vliet and Nasi, 2008","Cephalophus callipygus, C. dorsalis, C. leucogaster, C. nigrifrons and C. ogilbyi","Mammals","Herb","Tropical forest",5,0.49,17.07,-0.949080554697146,0.00173390055959095
"1628",1628,"Van Vliet and Nasi, 2008","Cephalophus callipygus, C. dorsalis, C. leucogaster, C. nigrifrons and C. ogilbyi","Mammals","Herb","Tropical forest",8.5,0.49,17.07,-0.215111379616946,0.000509457668062109
"1629",1629,"Van Vliet and Nasi, 2008","Cephalophus silvicultor","Mammals","Herb","Tropical forest",1.5,0.49,72.5,-0.382992252256106,0.00130412183585425
"1630",1630,"Van Vliet and Nasi, 2008","Cephalophus silvicultor","Mammals","Herb","Tropical forest",5,0.49,72.5,-0.606135803570315,0.00214444328938325
"1631",1631,"Van Vliet and Nasi, 2008","Cephalophus silvicultor","Mammals","Herb","Tropical forest",8.5,0.49,72.5,-1.48160454092422,0.00734185768491086
"1632",1632,"Van Vliet and Nasi, 2008","Cercopithecus cephus, C. nictitans, C. pogonias and Lophocebus albigena","Mammals","Frug","Tropical forest",1.5,0.49,4.92,0.0377403279828471,0.00147777122816991
"1633",1633,"Van Vliet and Nasi, 2008","Cercopithecus cephus, C. nictitans, C. pogonias and Lophocebus albigena","Mammals","Frug","Tropical forest",5,0.49,4.92,0.548565951748838,0.0015913066130773
"1634",1634,"Van Vliet and Nasi, 2008","Cercopithecus cephus, C. nictitans, C. pogonias and Lophocebus albigena","Mammals","Frug","Tropical forest",8.5,0.49,4.92,0.50310357767208,0.00210506383693789
"1635",1635,"Van Vliet and Nasi, 2008","Loxodonta africana","Mammals","Herb","Tropical forest",1.5,0.49,3940.03,0.0277795641070757,0.000579710402664272
"1636",1636,"Van Vliet and Nasi, 2008","Loxodonta africana","Mammals","Herb","Tropical forest",5,0.49,3940.03,-0.103796793681643,0.000771313788257047
"1637",1637,"Van Vliet and Nasi, 2008","Loxodonta africana","Mammals","Herb","Tropical forest",8.5,0.49,3940.03,0.168136921801998,0.000607251176839314
"1638",1638,"Van Vliet and Nasi, 2008","Philantomba monticola","Mammals","Frug","Tropical forest",1.5,0.49,4.9,-0.405465108108164,0.00139762403913347
"1639",1639,"Van Vliet and Nasi, 2008","Philantomba monticola","Mammals","Frug","Tropical forest",5,0.49,4.9,-0.251314428280906,0.00139762403913347
"1640",1640,"Van Vliet and Nasi, 2008","Philantomba monticola","Mammals","Frug","Tropical forest",8.5,0.49,4.9,0.200670695462151,0.000981802010961531
"1641",1641,"Vinitpornsawan, 2013","Bos gaurus","Mammals","Herb","Tropical forest",7,4.73,825,-1.96944064646551,1.70777777777778
"1642",1642,"Vinitpornsawan, 2013","Bos gaurus","Mammals","Herb","Tropical forest",8,4.73,825,-1.96944064646551,1.70777777777778
"1643",1643,"Vinitpornsawan, 2013","Bos gaurus","Mammals","Herb","Tropical forest",9,4.73,825,-0.927986771637346,0.460103806228374
"1644",1644,"Vinitpornsawan, 2013","Elephas maximus","Mammals","Herb","Tropical forest",8,4.73,2915.04,-1.19625075823203,0.415306530637063
"1645",1645,"Vinitpornsawan, 2013","Elephas maximus","Mammals","Herb","Tropical forest",9,4.73,2915.04,-0.625705899764413,0.204463251479111
"1646",1646,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",1,4.73,15.93,-2.32028467009345,0.787962573103341
"1647",1647,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",2,4.73,15.93,-1.03243038178681,0.132587703156849
"1648",1648,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",3,4.73,15.93,-0.860839427337941,0.098407468887299
"1649",1649,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",4,4.73,15.93,-0.366750595927474,0.0460010855387991
"1650",1650,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",5,4.73,15.93,-0.167692246777995,0.0357948589115754
"1651",1651,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",6,4.73,15.93,-0.151230969723924,0.0351189243632328
"1652",1652,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",7,4.73,15.93,-0.163551454111964,0.0356227287598424
"1653",1653,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",8,4.73,15.93,-0.165619707176023,0.0355577779110045
"1654",1654,"Vinitpornsawan, 2013","Muntiacus muntjak","Mammals","Herb","Tropical forest",9,4.73,15.93,-0.0708743395866571,0.0321207076148063
"1655",1655,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",2,4.73,177.52,-2.48852329025819,1.78829816467211
"1656",1656,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",3,4.73,177.52,-1.82852831701514,0.685000455417039
"1657",1657,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",4,4.73,177.52,-1.14101495417345,0.316003167091405
"1658",1658,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",5,4.73,177.52,-0.403661681109014,0.102427646459629
"1659",1659,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",6,4.73,177.52,-0.47072591168956,0.112594951061528
"1660",1660,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",7,4.73,177.52,-0.409081748578353,0.102832220674005
"1661",1661,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",8,4.73,177.52,-0.291298712921969,0.088171510607842
"1662",1662,"Vinitpornsawan, 2013","Rusa unicolor","Mammals","Herb","Tropical forest",9,4.73,177.52,-0.0405211974056394,0.0658570489754861
"1663",1663,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",1,4.73,96.12,-2.12672907596473,0.648738982582887
"1664",1664,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",2,4.73,96.12,-2.2112864639928,0.722924012066687
"1665",1665,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",3,4.73,96.12,-1.62132351966808,0.353951924117381
"1666",1666,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",4,4.73,96.12,-1.19081237963383,0.195200817916555
"1667",1667,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",5,4.73,96.12,-0.922756271638797,0.120606140281126
"1668",1668,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",6,4.73,96.12,-0.756326082181477,0.0914503283086374
"1669",1669,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",7,4.73,96.12,-0.533640301532162,0.0645160998822051
"1670",1670,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",8,4.73,96.12,-0.390539457891489,0.0524158227343089
"1671",1671,"Vinitpornsawan, 2013","Sus scrofa","Mammals","Herb","Tropical forest",9,4.73,96.12,-0.104048570809861,0.0367556346685328
"1672",1672,"Vinitpornsawan, 2013","Tapirus indicus","Mammals","Herb","Tropical forest",5,4.73,296.25,-3.48890296208126,2.44427492661413
"1673",1673,"Vinitpornsawan, 2013","Tapirus indicus","Mammals","Herb","Tropical forest",6,4.73,296.25,-3.62243435470578,3.06289450569576
"1674",1674,"Vinitpornsawan, 2013","Tapirus indicus","Mammals","Herb","Tropical forest",7,4.73,296.25,-2.57261223020711,0.611544301614125
"1675",1675,"Vinitpornsawan, 2013","Tapirus indicus","Mammals","Herb","Tropical forest",8,4.73,296.25,-0.886213276636877,0.0439566610105585
"1676",1676,"Vinitpornsawan, 2013","Tapirus indicus","Mammals","Herb","Tropical forest",9,4.73,296.25,-0.211758229089084,0.0161351916105651
"1677",1677,"Wang et al., 2007","Cercopithecus cephus","Mammals","Frug","Tropical forest",2.9,4.51,3.48,0.660586164510633,0.869931879066574
"1678",1678,"Wang et al., 2007","Cercopithecus pogonias","Mammals","Frug","Tropical forest",2.9,4.51,3.76,-2.04458628603619,1.55812198755323
"1679",1679,"Wang et al., 2007","Lophocebus albigena","Mammals","Omn","Tropical forest",2.9,4.51,7.69,-4.6178670167825,8.57887114816554
"1680",1680,"Wilkie et al., 1990","Cephalophus callipygus, C. dorsalis, C. leucogaster and C. nigrifrons","Mammals","Herb","Tropical forest",1.5,3.54,16.74,-0.0359320092260633,0.00649334303719175
"1681",1681,"Wilkie et al., 1990","Cephalophus silvicultor","Mammals","Herb","Tropical forest",1.5,3.54,72.5,-1.04145387482816,0.0334455803854683
"1682",1682,"Wilkie et al., 1990","Civettictis civetta","Mammals","Carn","Tropical forest",1.5,3.54,12,1.75253875607477,0.146232476248787
"1683",1683,"Wilkie et al., 1990","Genetta spp","Mammals","Carn","Tropical forest",1.5,3.54,1.84,-1.09861228866811,1.08372429343675
"1684",1684,"Wilkie et al., 1990","Herpestidae spp","Mammals","Carn","Tropical forest",1.5,3.54,2.11,0.167054084663166,0.273340936225006
"1685",1685,"Wilkie et al., 1990","Hyemoschus aquaticus","Mammals","Frug","Tropical forest",1.5,3.54,10.85,1.57553636075842,0.325559881436981
"1686",1686,"Wilkie et al., 1990","Hylochoerus meinertzhageni","Mammals","Herb","Tropical forest",1.5,3.54,188.5,-2.484906649788,0.882027384834596
"1687",1687,"Wilkie et al., 1990","Neotragus batesi","Mammals","Herb","Tropical forest",1.5,3.54,3,-0.0394788109737875,0.0214145156133312
"1688",1688,"Wilkie et al., 1990","Pan troglodytes","Mammals","Frug","Tropical forest",1.5,3.54,42.5,-0.379489621704904,0.211347318271973
"1689",1689,"Wilkie et al., 1990","Panthera pardus","Mammals","Carn","Tropical forest",1.5,3.54,52.04,-1.48807705542983,0.287015725052481
"1690",1690,"Wilkie et al., 1990","Papio anubis","Mammals","Omn","Tropical forest",1.5,3.54,17.73,2.80336038090653,0.851424410078381
"1691",1691,"Wilkie et al., 1990","Philantomba monticola","Mammals","Frug","Tropical forest",1.5,3.54,4.9,-0.399494941121661,0.0080973359657199
"1692",1692,"Wilkie et al., 1990","Potamochoerus porcus","Mammals","Omn","Tropical forest",1.5,3.54,70,0.741937344729377,0.0239339502908514
"1693",1693,"Wright et al., 2000","Alouatta palliata","Mammals","Herb","Tropical forest",5.3,2.07,7.27,-0.82916780376611,0.24913047515948
"1694",1694,"Wright et al., 2000","Cebus capuchinus","Mammals","Omn","Tropical forest",5.3,2.07,2.73,-0.76629806219556,0.741191308816825
"1695",1695,"Wright et al., 2000","Dasyprocta punctata","Mammals","Omn","Tropical forest",5.3,2.07,2.67,-1.38044367765637,0.00283058468150615
"1696",1696,"Wright et al., 2000","Didelphis marsupialis","Mammals","Carn","Tropical forest",5.3,2.07,1.09,-1.2944134092903,0.547158811916374
"1697",1697,"Wright et al., 2000","Mazama americana and Odocoileus virginianus","Mammals","Herb","Tropical forest",5.3,2.07,39.15,-1.22070959668146,0.102525059633467
"1698",1698,"Wright et al., 2000","Nasua narica","Mammals","Frug","Tropical forest",5.3,2.07,4.03,-3.15385833127118,0.0239094445918927
"1699",1699,"Wright et al., 2000","Pecari tajacu","Mammals","Herb","Tropical forest",5.3,2.07,21.27,-2.49165649199606,0.106932400335076
"1700",1700,"Wright et al., 2000","Proechimys semispinosus","Mammals","Herb","Tropical forest",5.3,2.07,0.36,-0.763679767956554,0.0564137096936343
"1701",1701,"Wright et al., 2000","Saguinus geoffroyi","Mammals","Omn","Tropical forest",5.3,2.07,0.49,-0.93826963859293,8.89009696155995
"1702",1702,"Wright et al., 2000","Sciurus granatensis","Mammals","Frug","Tropical forest",5.3,2.07,0.25,-0.615509910832793,0.00436704978216967
"1703",1703,"Wright et al., 2000","Tamandua mexicana","Mammals","Inver","Tropical forest",5.3,2.07,4.21,-0.702213425797698,0.0514583161091919
"1704",1704,"Wright et al., 2000","Alouatta palliata","Mammals","Herb","Tropical forest",4,62.96,7.27,0.446126447153739,0.150064683291016
"1705",1705,"Wright et al., 2000","Cebus capuchinus","Mammals","Omn","Tropical forest",4,62.96,2.73,0.160649964152582,0.538652118039351
"1706",1706,"Wright et al., 2000","Dasyprocta punctata","Mammals","Omn","Tropical forest",4,62.96,2.67,-0.907567608780565,0.00268425341738583
"1707",1707,"Wright et al., 2000","Didelphis marsupialis","Mammals","Carn","Tropical forest",4,62.96,1.09,-0.563808666195459,0.428671068103564
"1708",1708,"Wright et al., 2000","Mazama americana and Odocoileus virginianus","Mammals","Herb","Tropical forest",4,62.96,39.15,-0.480179711719962,0.0803113655243837
"1709",1709,"Wright et al., 2000","Nasua narica","Mammals","Frug","Tropical forest",4,62.96,4.03,-1.02235669701168,0.00510773799054243
"1710",1710,"Wright et al., 2000","Pecari tajacu","Mammals","Herb","Tropical forest",4,62.96,21.27,-0.867138511219957,0.0376086671069883
"1711",1711,"Wright et al., 2000","Proechimys semispinosus","Mammals","Herb","Tropical forest",4,62.96,0.36,-0.550785708487151,0.0644195721859087
"1712",1712,"Wright et al., 2000","Saguinus geoffroyi","Mammals","Omn","Tropical forest",4,62.96,0.49,1.60070423246535,3.3016680432603
"1713",1713,"Wright et al., 2000","Sciurus granatensis","Mammals","Frug","Tropical forest",4,62.96,0.25,-0.35403065325301,0.00479770440806226
"1714",1714,"Wright et al., 2000","Tamandua mexicana","Mammals","Inver","Tropical forest",4,62.96,4.21,-0.0355211869889336,0.0436671787571844
"1715",1715,"Wright et al., 2000","Alouatta palliata","Mammals","Herb","Tropical forest",2,97.71,7.27,-0.793019289649799,0.289745887128704
"1716",1716,"Wright et al., 2000","Cebus capuchinus","Mammals","Omn","Tropical forest",2,97.71,2.73,-2.15259242331545,2.81559164186671
"1717",1717,"Wright et al., 2000","Dasyprocta punctata","Mammals","Omn","Tropical forest",2,97.71,2.67,-2.43355872535209,0.00883467420854217
"1718",1718,"Wright et al., 2000","Didelphis marsupialis","Mammals","Carn","Tropical forest",2,97.71,1.09,0.0389792936051728,0.266654848690885
"1719",1719,"Wright et al., 2000","Mazama americana and Odocoileus virginianus","Mammals","Herb","Tropical forest",2,97.71,39.15,-1.67591468698202,0.182538092984438
"1720",1720,"Wright et al., 2000","Nasua narica","Mammals","Frug","Tropical forest",2,97.71,4.03,-4.00170549131515,0.0697419719525558
"1721",1721,"Wright et al., 2000","Pecari tajacu","Mammals","Herb","Tropical forest",2,97.71,21.27,-1.301381313557,0.0469741573154827
"1722",1722,"Wright et al., 2000","Proechimys semispinosus","Mammals","Herb","Tropical forest",2,97.71,0.36,-4.83850166368979,2.83566560426738
"1723",1723,"Wright et al., 2000","Saguinus geoffroyi","Mammals","Omn","Tropical forest",2,97.71,0.49,2.35344351022754,2.86434675198805
"1724",1724,"Wright et al., 2000","Sciurus granatensis","Mammals","Frug","Tropical forest",2,97.71,0.25,-1.5550692696463,0.0107300933586777
"1725",1725,"Wright et al., 2000","Tamandua mexicana","Mammals","Inver","Tropical forest",2,97.71,4.21,-0.895155847856697,0.0702613784579913
"1726",1726,"Wright et al., 2000","Alouatta palliata","Mammals","Herb","Tropical forest",1.7,611.17,7.27,-2.90249311842851,1.7129982051042
"1727",1727,"Wright et al., 2000","Cebus capuchinus","Mammals","Omn","Tropical forest",1.7,611.17,2.73,-1.47746374825818,1.45090687209103
"1728",1728,"Wright et al., 2000","Dasyprocta punctata","Mammals","Omn","Tropical forest",1.7,611.17,2.67,-1.50409257231937,0.00363065289858759
"1729",1729,"Wright et al., 2000","Didelphis marsupialis","Mammals","Carn","Tropical forest",1.7,611.17,1.09,0.358347185131095,0.22038392959349
"1730",1730,"Wright et al., 2000","Nasua narica","Mammals","Frug","Tropical forest",1.7,611.17,4.03,-0.756075390676695,0.00353095017093812
"1731",1731,"Wright et al., 2000","Pecari tajacu","Mammals","Herb","Tropical forest",1.7,611.17,21.27,-1.7285745985798,0.0635358863309809
"1732",1732,"Wright et al., 2000","Proechimys semispinosus","Mammals","Herb","Tropical forest",1.7,611.17,0.36,-2.20805270861113,0.210716251723333
"1733",1733,"Wright et al., 2000","Saguinus geoffroyi","Mammals","Omn","Tropical forest",1.7,611.17,0.49,2.71383056401771,2.76118852612349
"1734",1734,"Wright et al., 2000","Sciurus granatensis","Mammals","Frug","Tropical forest",1.7,611.17,0.25,-0.213885502110566,0.00382044499319955
"1735",1735,"Wright et al., 2000","Tamandua mexicana","Mammals","Inver","Tropical forest",1.7,611.17,4.21,-0.223218764732319,0.0427760664671932
"1736",1736,"Wright et al., 2000","Alouatta palliata","Mammals","Herb","Tropical forest",2.3,611.44,7.27,-0.20260622796546,0.181145693643106
"1737",1737,"Wright et al., 2000","Cebus capuchinus","Mammals","Omn","Tropical forest",2.3,611.44,2.73,-0.211797374926908,0.565274181549252
"1738",1738,"Wright et al., 2000","Dasyprocta punctata","Mammals","Omn","Tropical forest",2.3,611.44,2.67,-2.00615482505213,0.00529553096142177
"1739",1739,"Wright et al., 2000","Didelphis marsupialis","Mammals","Carn","Tropical forest",2.3,611.44,1.09,0.741140055470479,0.185303595732024
"1740",1740,"Wright et al., 2000","Mazama americana and Odocoileus virginianus","Mammals","Herb","Tropical forest",2.3,611.44,39.15,-1.15012399520024,0.106433968960825
"1741",1741,"Wright et al., 2000","Nasua narica","Mammals","Frug","Tropical forest",2.3,611.44,4.03,-0.895180368596953,0.00372338087862497
"1742",1742,"Wright et al., 2000","Pecari tajacu","Mammals","Herb","Tropical forest",2.3,611.44,21.27,-1.44068661652161,0.047182580278262
"1743",1743,"Wright et al., 2000","Proechimys semispinosus","Mammals","Herb","Tropical forest",2.3,611.44,0.36,-0.529045721850745,0.0522481439499201
